rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams
1,"spotify:track:7k4t7uLgtOxPwTpFmtJNTY","KAROL G, Nicki Minaj","Tusa","TUSA - Karol G & Nicki Minaj",1,1,86,"494713"
2,"spotify:track:7sQKy5vlPQllr0k9IjYJv3","Arcángel, Sech, Dímelo Flow","Sigues Con El","Rimas Entertainment LLC.",2,2,51,"332150"
3,"spotify:track:5stPVcRqb4qixbafP9e8lt","Dalex, Lenny Tavárez, Chencho Corleone, Juhn, Dímelo Flow","Hola - Remix","Rich Music",2,3,93,"286828"
4,"spotify:track:1rgnBhdG2JDFTbYkYRZAku","Tones And I","Dance Monkey","Elektra (NEK)",4,4,117,"249013"
5,"spotify:track:5DxXgozhkPLgrbKFY91w0c","Bad Bunny","Vete","Rimas Entertainment LLC",1,5,73,"234660"
6,"spotify:track:2pWOMNQJW3g2zmGjP0Vkb0","Nicky Jam, Anuel AA","Whine Up","Sony Music Latin",4,6,96,"214648"
7,"spotify:track:6mAN61JH0dzyZpWslS11jy","Rauw Alejandro, Farruko","Fantasias","(SME US Latin) Duars Entertainment, Corp. (2)",1,7,156,"209185"
8,"spotify:track:4VgYtXCVJ7IbWAZ5ryfvEQ","Nicky Jam, Daddy Yankee","Muévelo","Sony Music Latin",8,8,25,"199615"
9,"spotify:track:37zdqI4r1gswIzczSBkRon","Lunay, Anuel AA, Ozuna","Aventura","round2media - LaFamilia",1,10,100,"190972"
10,"spotify:track:43NqTeL8pgBxKHPMiJKUP5","Myke Towers","Girl","2020 One World Music & Casablanca Records | Powered by GLAD Empire, LL",9,9,9,"186661"
11,"spotify:track:1Xnn1TPyr5h0hpRAT4B4EA","Dalex, Lenny Tavárez, Anitta, NATTI NATASHA, Farruko, Justin Quiles","Bellaquita - Remix","Rich Music",11,11,72,"176535"
12,"spotify:track:5Xhqh4lwJPtMUTsdBztN1a","Shakira, Anuel AA","Me Gusta","Sony Music Latin",9,12,20,"169961"
13,"spotify:track:3jbT1Y5MoPwEIpZndDDwVq","Tainy, Anuel AA, Ozuna","Adicto (with Anuel AA & Ozuna)","NEON16/Interscope Records",1,13,164,"169313"
14,"spotify:track:6cy3ki60hLwimwIje7tALf","Black Eyed Peas, J Balvin","RITMO (Bad Boys For Life)","Epic/We The Best",4,14,113,"168840"
15,"spotify:track:2ksOAxtIxY8yElEWw8RhgK","Anuel AA, Daddy Yankee, KAROL G, J Balvin, Ozuna","China","2019 Real Hasta La Muerte, LLC.",1,15,198,"159267"
16,"spotify:track:3mQ6SLdxxaL52Yte7KF2Ks","J Balvin","Morado","UMLE - Latino",16,16,23,"147764"
17,"spotify:track:4R8BJggjosTswLxtkw8V7P","JHAYCO, J Balvin, Bad Bunny","No Me Conoce - Remix","N&E Entertainment LLC",2,17,261,"146105"
18,"spotify:track:6RyaV7owmVU6fzEPE17sF1","Daddy Yankee","Que Tire Pa Lante","El Cartel Records (EC3)",5,18,107,"143157"
19,"spotify:track:5Id5B3dxJZhPcV9GzgYZZe","Rich Music LTD, Sech, Dalex, Justin Quiles, Lenny Tavárez, Feid, Wisin, Zion","Quizas","Rich Music",3,19,135,"136457"
