rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams
1,"spotify:track:1yoMvmasuxZfqHEipJhRbp","Maluma","Hawái","Sony Music Latin",1,1,38,"736568"
2,"spotify:track:2HpbDdD3JLpAPMJFYCeC6o","Maria Becerra, TINI, Lola Indigo","High (Remix)","300 Entertainment / Maria Becerra",2,2,3,"419081"
3,"spotify:track:6C6mUonH6MNdSg5pw7kOc9","KHEA, Lenny Santos","Ayer Me Llamó Mi Ex","Young Flex - Khea",2,3,16,"365086"
4,"spotify:track:4pXW6ZAHBz7ODXTRKklWrM","Trueno, Nicki Nicole, Bizarrap, Taiu, TATOOL","Mamichula - con Nicki Nicole","NEUEN",1,4,44,"364700"
5,"spotify:track:4ZRrLHqzhGRXYj2qcB4s5S","Rauw Alejandro, Camilo","Tattoo - Remix with Camilo","Sony Music Latin/Duars Entertainment",2,5,58,"340609"
6,"spotify:track:4HYDUMY0xSpeBr0AMY9cUz","Jay Wheeler, DJ Nelson, Myke Towers","La Curiosidad","Linked Music / Dynamic Records / EMPIRE",2,6,79,"321000"
7,"spotify:track:5Jm4w8jmPEBTLjI9vH4fXo","Ozuna","Caramelo","Aura Music Corp.",1,8,86,"311054"
8,"spotify:track:7x4ASXYEKfQBCewcZhK776","KAROL G","Ay, DiOs Mío!","UMLE - Latino",6,7,58,"310998"
9,"spotify:track:6bvfJf4KjonPMuPfGfy3S2","Nio Garcia, Anuel AA, Myke Towers, Brray, Juanka","La Jeepeta - Remix","Flow La Movie, Inc.",1,10,134,"242458"
10,"spotify:track:3ZG8N7aWw2meb6UrI5ZmnZ","Sech","Relación","Rich Music",2,9,156,"241713"
11,"spotify:track:3GtnId3Cm1Xa6joCj08nzW","Justin Quiles","Jeans","WEA Latina",10,11,23,"225695"
12,"spotify:track:1pqnQ41XbfKjaFu6M0eGJp","Tainy, J Balvin","Agua (with J Balvin)","NEON16/Interscope Records",7,12,56,"216546"
13,"spotify:track:5UKBbglwH7gZEkzfuWGn5J","TINI, KHEA","Ella Dice","5020 Records",2,13,53,"202576"
14,"spotify:track:1mVLbFwad1wce7mAhFw2Ih","Rei, Neo Pistea, Duki","Pininfarina - Remix","DALE PLAY Records",12,14,7,"185889"
